lattice,algo,AR,Asp,CA,EC,EL,EO,KSM,NP,NEO,NR,NU
32,dim_draw,0.49116713855593275,0.9999999999999998,1.0,1.0,0.7317767155724015,0.24820969669361692,0.7568264213479194,0.5,1.0,0.2568848919569541,0.7142857142857143
32,dim_draw_double,0.5357081592195961,0.9754588093752268,1.0,1.0,0.8943087248495528,0.3136130120947763,0.8083029519569451,0.5,1.0,0.26235358295823175,0.7142857142857143
33,hand_drawn,0.625,0.75,1.0,1.0,0.9376418836425945,0.125,0.8953381309828916,0.7647058823529411,1.0,0.24253562503633297,0.5714285714285714
33,sup_inf_attribute,0.595420864086915,0.6476310439314308,1.0,1.0,0.9517284045187124,0.16355879692137432,0.8801073150777636,0.7647058823529411,1.0,0.27413236066678515,0.5714285714285714
33,sup_inf_double,0.5954208038874466,0.6095651944810846,1.0,1.0,0.9517285250757118,0.27145661457901393,0.8801072765714315,0.7647058823529411,1.0,0.27413248839601245,0.5714285714285714
33,dim_draw,0.5464588022637484,0.6666666666666667,1.0,1.0,0.7896265500686627,0.2506659163780025,0.8649177071746188,0.7647058823529411,1.0,0.16666666666666666,0.5714285714285714
33,dim_draw_double,0.5954207850310014,0.6143245897479868,1.0,1.0,0.951728450285034,0.2577701879312567,0.8801072838188833,0.7647058823529411,1.0,0.27413245687329646,0.5714285714285714
34,hand_drawn,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,0.8708330921553339,0.8,1.0,0.31622776601683794,0.7142857142857143
34,sup_inf_attribute,0.6666666756308767,0.8965344884057226,1.0,1.0,0.9329370516500259,0.12681506379017082,0.8494296897265704,0.8,1.0,0.28181679057489406,0.4285714285714286
34,sup_inf_double,0.6666666684562963,0.8649045577620752,1.0,1.0,0.9329370505784883,0.1679691987193872,0.8494296873124597,0.8,1.0,0.2818167871442325,0.7142857142857143
34,dim_draw,0.621366640249738,0.8571428571428573,1.0,1.0,0.7237418541230739,0.19697180105569,0.8425080542078991,0.5,1.0,0.25753937681885625,0.8571428571428572
34,dim_draw_double,0.6666666720657748,0.862742021660108,1.0,1.0,0.9329370427256884,0.17082186022826407,0.8494296844151792,0.8,1.0,0.28181678239523916,0.7142857142857143
35,hand_drawn,0.75,0.75,1.0,1.0,1.0,0.0,0.8941783121458777,0.8,1.0,0.3535533905932738,0.8571428571428572
35,sup_inf_attribute,0.7044582305110585,0.6838676821910505,1.0,1.0,0.9816882916859678,0.16042424050932846,0.8905818734138202,0.8,1.0,0.32332376479307323,0.8571428571428572
35,sup_inf_double,0.7044582751310831,0.6574395413432441,1.0,1.0,0.9816882919211781,0.0973740305133669,0.8905818937194392,0.8,1.0,0.3233238164576049,0.8571428571428572
35,dim_draw,0.6871670418109989,0.7142857142857144,1.0,1.0,0.8308482306371947,0.10053273310240218,0.8750791508411788,0.8,1.0,0.25753937681885636,0.8571428571428572
35,dim_draw_double,0.704458298436444,0.6573529181689065,1.0,1.0,0.9816883212593551,0.09737404535240857,0.8905819018806949,0.8,1.0,0.3233238361520581,0.8571428571428572
36,hand_drawn,0.6666666666666667,1.0,1.0,1.0,0.859375,0.0,0.8216699198992292,0.6363636363636364,1.0,0.3535533905932738,0.7142857142857143
36,sup_inf_attribute,0.6985487632957921,0.9735010660101165,1.0,1.0,0.892003425619173,0.3014273468808083,0.8342212445730233,0.6363636363636364,1.0,0.3295764066931202,0.8571428571428572
36,sup_inf_double,0.6119180768762438,0.9244484418536653,1.0,1.0,0.9577546487799885,0.23246977622828713,0.8706784819854804,0.8,1.0,0.3762969860411801,0.8571428571428572
36,dim_draw,0.6352501875721661,0.9999999999999998,1.0,1.0,0.8299256391292523,0.09346644394714831,0.8115991289034333,0.6363636363636364,1.0,0.25688489195695424,0.5714285714285714
36,dim_draw_double,0.6136553168582437,0.9245694558323629,1.0,1.0,0.9549849614943803,0.22564476333974803,0.8691046382341816,0.8,1.0,0.37208217840657043,0.8571428571428572
37,hand_drawn,0.75,1.0,1.0,1.0,1.0,0.0,0.8956279927895856,0.75,1.0,0.3535533905932738,1.0
37,sup_inf_attribute,0.749999883956074,0.9999997569535151,1.0,1.0,0.9999999776068705,0.0002358204787823448,0.8956279927895432,0.75,1.0,0.35355333822384044,1.0
37,sup_inf_double,0.7500000181062232,0.9999999681619485,1.0,1.0,0.9999999989890616,0.0003539523704324532,0.8956279927895848,0.75,1.0,0.3535533844868209,1.0
37,dim_draw,0.75,0.9999999999999998,1.0,1.0,0.9999999999999998,1.1102230246251565e-16,0.8956279927895856,0.75,1.0,0.3535533905932736,1.0
37,dim_draw_double,0.7500000004370146,0.9999999993929121,1.0,1.0,0.9999999999999998,1.5838558242720069e-09,0.8956279927895856,0.75,1.0,0.35355339048595463,1.0
38,hand_drawn,0.375,0.625,1.0,1.0,0.8167002003688882,0.4,0.7237187926035902,0.38461538461538464,1.0,0.25,0.5714285714285714
38,sup_inf_attribute,0.5174802483108443,0.8330999331424588,1.0,1.0,0.8757257820120548,0.4070288650447996,0.7984587445887541,0.5652173913043478,1.0,0.28956467887644954,0.7142857142857143
38,sup_inf_double,0.5068477893799951,0.9504059785285162,1.0,1.0,0.9138170968071919,0.3020807486640583,0.798873901227475,0.5652173913043478,1.0,0.23081370036194432,0.7142857142857143
38,dim_draw,0.5118704284699561,0.9999999999999998,1.0,1.0,0.7338855198111134,0.25322915327431406,0.7550542830423066,0.5,1.0,0.25182262437346925,0.7142857142857143
38,dim_draw_double,0.509153371541812,0.8910115721897631,1.0,1.0,0.9197458963159278,0.36404421556514266,0.7996798029185065,0.5652173913043478,1.0,0.23217797720935512,0.8571428571428572
39,hand_drawn,0.5,0.5,1.0,1.0,0.8604595772145863,0.41666666666666663,0.7816132071090648,0.4482758620689655,1.0,0.25,0.875
39,sup_inf_attribute,0.6889480745597724,0.7872922033600206,1.0,1.0,0.9653238996665273,0.43034188184937316,0.8425348659331509,0.6153846153846154,1.0,0.30920334043996994,0.875
39,sup_inf_double,0.679525091964563,0.8432241174014866,1.0,1.0,0.9364712957563625,0.4071613030338018,0.8390682244720405,0.68,1.0,0.3034471957480657,0.875
39,dim_draw,0.6111123538096437,0.9999999999999998,1.0,1.0,0.738639815837033,0.22608003949555056,0.8018424955981884,0.5555555555555556,1.0,0.2236067977499789,0.75
39,dim_draw_double,0.6812695409607048,0.8384149678980923,1.0,1.0,0.9378022863588612,0.4157556923132343,0.8393112963938714,0.68,1.0,0.30298489423237235,0.875
40,hand_drawn,0.41666666666666663,0.5,1.0,0.9767441860465116,0.8604595772145863,0.41666666666666663,0.7428530883209301,0.3125,1.0,0.25,0.75
40,sup_inf_attribute,0.5136680815730663,0.7638125763452182,0.9366489622589883,0.9767441860465116,0.8980245992030973,0.2885916527800144,0.7614662152432937,0.4,1.0,0.22995628257948308,0.75
40,sup_inf_double,0.5229373875531975,0.7263009460298968,0.9094306097014433,0.9767441860465116,0.8889570855395523,0.28260478887394946,0.7606066247411305,0.4,1.0,0.2314955022540839,0.75
40,dim_draw,0.5271522445641739,0.8750000000000002,0.8845682464947818,0.9767441860465116,0.7611259679207303,0.2872155016082769,0.7709934275863142,0.4482758620689655,1.0,0.2253469547164993,0.75
40,dim_draw_double,0.5251399493089186,0.693490657701388,0.9142461948123706,0.9767441860465116,0.8981522299324434,0.29978189033577063,0.7624646885339681,0.4,1.0,0.23212973225244504,0.75
41,hand_drawn,0.475,0.5,1.0,0.9726027397260274,0.8626300335020142,0.4,0.7457111857566019,0.42857142857142855,1.0,0.25,0.6363636363636364
41,sup_inf_attribute,0.5571323073385083,0.8066364732490146,0.8942127013817457,0.9726027397260274,0.8912208773737247,0.3123889588824763,0.7676828582843922,0.5,1.0,0.21191102555244332,0.7272727272727273
41,sup_inf_double,0.5571323182609805,0.7744269123219643,0.8942126829254157,0.9726027397260274,0.8912208790851819,0.33836436417970395,0.7676828577282762,0.5,1.0,0.21191102005203863,0.7272727272727273
41,dim_draw,0.580310928816828,0.8888888888888891,0.8519496526456578,0.9726027397260274,0.7376999631780419,0.39118235903668075,0.7712236718210819,0.5,1.0,0.2003084041924436,0.5454545454545454
41,dim_draw_double,0.557132312686252,0.7593047515045065,0.8942126963928785,0.9726027397260274,0.8912208667764349,0.35074653346868134,0.7676828609138833,0.5,1.0,0.2119110398603932,0.7272727272727273
42,hand_drawn,0.375,0.6666666666666666,1.0,1.0,0.866375464948417,0.375,0.7674005789776628,0.42857142857142855,1.0,0.3333333333333333,0.7142857142857143
42,sup_inf_attribute,0.5009149713661065,0.8024532740489858,1.0,1.0,0.7995649990897011,0.5047899429635697,0.7464455859219499,0.42857142857142855,1.0,0.29356433780334146,0.5714285714285714
42,sup_inf_double,0.44686713554637647,0.9402249288382404,1.0,1.0,0.8364303015051656,0.351613801488457,0.7818975335042062,0.6666666666666666,1.0,0.2893572560321307,0.7142857142857143
42,dim_draw,0.23660849517819194,0.9999999999999998,1.0,1.0,0.7509018570377954,0.2955603949580362,0.7604473274006435,0.5789473684210527,1.0,0.16439898730535726,0.8571428571428572
42,dim_draw_double,0.2708647094322506,0.8742894200733271,1.0,1.0,0.7943832283470851,0.3343810392750636,0.7693920592078624,0.5789473684210527,1.0,0.27614207653129913,0.7142857142857143
43,hand_drawn,0.5625,0.6666666666666666,1.0,1.0,0.8121320343559643,0.30000000000000004,0.7612322995285343,0.44,1.0,0.2357022603955158,0.7142857142857143
43,sup_inf_attribute,0.6473663253292479,0.8234789351799081,1.0,1.0,0.8865066406932499,0.45499275856535815,0.8185519611409402,0.6363636363636364,1.0,0.2438025383563398,0.8571428571428572
43,sup_inf_double,0.6568474683054761,0.9880574320422679,1.0,1.0,0.9170038219223051,0.4355207726924021,0.8634901046838128,0.7142857142857143,1.0,0.3339599980713637,0.8571428571428572
43,dim_draw,0.5271796740647458,0.9999999999999997,1.0,1.0,0.7537278539463391,0.2545152100867756,0.7797038386191794,0.5652173913043478,1.0,0.14249409997581916,0.8571428571428572
43,dim_draw_double,0.6770242171201973,0.9964167763858981,1.0,1.0,0.9018358105618076,0.3560644193367989,0.8562058477601846,0.7142857142857143,1.0,0.3146911069857691,0.7142857142857143
44,hand_drawn,0.46875,0.6666666666666666,1.0,0.9622641509433962,0.8223886142840454,0.3076923076923077,0.7228618242632472,0.2571428571428571,1.0,0.2357022603955158,0.875
44,sup_inf_attribute,0.4985274110907416,0.8271884835421586,0.9410367588579179,0.9622641509433962,0.8380686861688367,0.4946671501407345,0.7507970185058712,0.41935483870967744,1.0,0.28714701313867486,0.75
44,sup_inf_double,0.521041422868785,0.819387356199402,0.88756538448016,0.9622641509433962,0.8469058178729671,0.48474576706590844,0.7528165707885771,0.375,1.0,0.31078637221910527,0.875
44,dim_draw,0.495786990399137,0.8750000000000003,0.8519496526456576,0.9622641509433962,0.7454754885803152,0.43845592403625844,0.7294254825217605,0.41935483870967744,1.0,0.125,0.625
44,dim_draw_double,0.5205103349448678,0.8050390505382052,0.8792482252448823,0.9622641509433962,0.8495151078902692,0.4698355413439207,0.7517092755326027,0.375,1.0,0.3009907798794883,0.875
45,hand_drawn,0.375,0.75,1.0,1.0,0.7261816034202261,0.375,0.7142265896941442,0.5,1.0,0.25,0.5714285714285714
45,sup_inf_attribute,0.49494949827034185,0.7992930488839624,1.0,1.0,0.8438527945210971,0.5651964492439276,0.7473959210468821,0.42857142857142855,1.0,0.32998563651122653,0.7142857142857143
45,sup_inf_double,0.4264538332686617,0.826221013859133,1.0,1.0,0.8360912837507932,0.4775447012867129,0.7720124841439424,0.6666666666666666,1.0,0.3206986108488797,0.8571428571428572
45,dim_draw,0.375,0.9999999999999998,1.0,1.0,0.6858078122295765,0.3894166725843682,0.6603820030262861,0.5,1.0,0.1643989873053574,0.5714285714285714
45,dim_draw_double,0.41422082256202186,0.8045520699127009,1.0,1.0,0.8367760390886502,0.4812372819615137,0.7715271176804007,0.6666666666666666,1.0,0.3214846756709131,0.8571428571428572
46,hand_drawn,0.42212471864175094,0.7500000000000001,1.0,1.0,0.7705542160224139,0.07344415135047455,0.6876444325600836,0.5238095238095238,1.0,0.24253562503633297,0.7142857142857143
46,sup_inf_attribute,0.4997349450940033,0.8408356670151799,1.0,1.0,0.7639934335366544,0.36483200501526936,0.6887183646778992,0.45454545454545453,1.0,0.28136474837498343,0.5714285714285714
46,sup_inf_double,0.44765720047450497,0.9320216210448508,1.0,1.0,0.7911858659011657,0.4387686272839404,0.7249194580458622,0.45454545454545453,1.0,0.30310000291244643,0.5714285714285714
46,dim_draw,0.5370187351404776,0.8571428571428571,1.0,1.0,0.751008096729367,0.2772175038956429,0.7016471159770776,0.45454545454545453,1.0,0.25688489195695413,0.7142857142857143
46,dim_draw_double,0.6043362774306076,0.9380036039447431,1.0,1.0,0.7862453475432648,0.3356766367403945,0.7200343512429827,0.5238095238095238,1.0,0.3108050896739608,0.5714285714285714
47,hand_drawn,0.5625,0.6666666666666666,1.0,1.0,0.8121320343559643,0.30000000000000004,0.7411260580687112,0.44,1.0,0.2357022603955158,0.7142857142857143
47,sup_inf_attribute,0.6137160136154115,0.844812674900387,1.0,1.0,0.8476822491581402,0.44323219706509476,0.7597133051525802,0.5,1.0,0.2543460791746139,0.8571428571428572
47,sup_inf_double,0.6375989930781005,0.8822811440376931,1.0,1.0,0.8581745373679082,0.43124643019856335,0.783394929749494,0.5,1.0,0.28747935167123806,0.7142857142857143
47,dim_draw,0.5708941616161274,0.8749999999999999,1.0,1.0,0.738724687184153,0.23461968876853823,0.7481927323848498,0.5,1.0,0.2253469547164993,0.8571428571428572
47,dim_draw_double,0.6381529192337327,0.8811590261667039,1.0,1.0,0.8573710327140875,0.43760808817161634,0.7833250312186871,0.5,1.0,0.289322147873087,0.7142857142857143
48,hand_drawn,0.375,0.75,1.0,1.0,0.7469397179297311,0.4,0.6717687105930782,0.3333333333333333,1.0,0.25,0.5714285714285714
48,sup_inf_attribute,0.47073078545806335,0.9155320986891567,1.0,1.0,0.781488493770921,0.3368585006615302,0.729333626483037,0.5652173913043478,1.0,0.31541622239426026,0.8571428571428572
48,sup_inf_double,0.589458420013794,0.79364415997811,1.0,1.0,0.8248017701796702,0.4853417417840289,0.7303106672486207,0.38461538461538464,1.0,0.30837904960662804,0.7142857142857143
48,dim_draw,0.5370187351404776,0.8749999999999999,1.0,1.0,0.694373807059927,0.256555818681552,0.6676109378858236,0.44,1.0,0.2236067977499789,0.7142857142857143
48,dim_draw_double,0.6030144970203495,0.901777939068509,1.0,1.0,0.8152140839755516,0.3735788963915746,0.7253900269484695,0.44,1.0,0.2941714540665141,0.8571428571428572
49,hand_drawn,0.5,0.5,1.0,1.0,0.8594712657150123,0.41666666666666663,0.7321000431203502,0.4,1.0,0.25,0.875
49,sup_inf_attribute,0.7218977111671195,0.8137154349627862,1.0,1.0,0.9012747124163315,0.4477801816709229,0.7917616191507952,0.5,1.0,0.3016061696213904,0.875
49,sup_inf_double,0.7271771538617504,0.8040347571410209,1.0,1.0,0.8779001843151204,0.4576845205664116,0.8027940097381326,0.4,1.0,0.31202006428387224,0.875
49,dim_draw,0.6450250769322374,0.8888888888888887,1.0,1.0,0.7431895778568646,0.20861327092752313,0.7571419238266575,0.5555555555555556,1.0,0.19999999999999993,0.75
49,dim_draw_double,0.7272924634619797,0.7732839247311207,1.0,1.0,0.8825074348109012,0.49620434858933316,0.8021440557825019,0.4,1.0,0.31027248126479245,0.875
50,hand_drawn,0.3304986810771362,1.0,1.0,1.0,0.7497986563580737,0.38918485172355666,0.6703979641315958,0.28,1.0,0.3333333333333333,0.5714285714285714
50,sup_inf_attribute,0.3848577826414581,0.9157384696358449,1.0,1.0,0.7590107932543555,0.499628860014552,0.660026251697697,0.3333333333333333,1.0,0.2880540850647115,0.7142857142857143
50,sup_inf_double,0.2786563279416966,0.8662966564906072,1.0,1.0,0.7378673615011795,0.2954991690120895,0.6677019196154903,0.28,1.0,0.25967643996721057,0.5714285714285714
50,dim_draw,0.348096587420046,0.7499999999999999,1.0,1.0,0.7133582289060391,0.3618208775110142,0.6518259381066798,0.28,1.0,0.22534695471649926,0.5714285714285714
50,dim_draw_double,0.27844603381697774,0.8934842306708967,1.0,1.0,0.739295387292799,0.2868100499878081,0.6706744937844191,0.28,1.0,0.27032833765744607,0.5714285714285714
51,hand_drawn,0.47741638234956674,1.0,1.0,1.0,0.870293858926908,0.30996959358166065,0.7477835045348064,0.4074074074074074,1.0,0.3162277660168379,0.8571428571428572
51,sup_inf_attribute,0.6861529725552651,0.9527705794577683,1.0,1.0,0.8611082864707666,0.43549988761894254,0.7389934939010201,0.4074074074074074,1.0,0.23348808460502118,0.8571428571428572
51,sup_inf_double,0.6499722315889209,0.8831439120795941,1.0,1.0,0.8847515528819759,0.4476800548997466,0.765075763312001,0.4074074074074074,1.0,0.29935939739132905,0.8571428571428572
51,dim_draw,0.5046436472720962,0.8749999999999999,1.0,1.0,0.788819877062189,0.237308117142364,0.7431151874192112,0.52,1.0,0.2253469547164993,0.8571428571428572
51,dim_draw_double,0.6651240474097238,0.8971000352127172,1.0,1.0,0.8804651373974647,0.4415090881698581,0.7647310786246176,0.4074074074074074,1.0,0.28993713860412923,0.7142857142857143
52,hand_drawn,0.3304986810771362,1.0,1.0,1.0,0.7787037219581908,0.26439894486170856,0.6925160910561743,0.38461538461538464,1.0,0.25,0.5714285714285714
52,sup_inf_attribute,0.48794018452754817,0.9616037832458593,1.0,1.0,0.8106036325154582,0.39533596136078475,0.71082335583794,0.2857142857142857,1.0,0.28012141984631156,0.5714285714285714
52,sup_inf_double,0.4282490535881701,0.9443070819030067,1.0,1.0,0.788587625217102,0.36762853656115824,0.7352471960950636,0.38461538461538464,1.0,0.27019205793795703,0.8571428571428572
52,dim_draw,0.21600038697973534,0.8749999999999999,1.0,1.0,0.7393406947866007,0.21001923859533966,0.7225734866658916,0.5,1.0,0.2253469547164993,0.8571428571428572
52,dim_draw_double,0.385891656308498,0.8513273998919306,1.0,1.0,0.7737062361351973,0.23723253026888558,0.7207763706561043,0.5,1.0,0.22700564527932335,0.8571428571428572
53,hand_drawn,0.375,0.625,1.0,1.0,0.8072353309716164,0.375,0.7755308861697875,0.5,1.0,0.25,0.4285714285714286
53,sup_inf_attribute,0.40907219863456035,0.6354899234262719,1.0,1.0,0.8261719995808746,0.4537234324522935,0.7816622320207331,0.5789473684210527,1.0,0.29086299252002257,0.5714285714285714
53,sup_inf_double,0.4336406683939117,0.6676263679125318,1.0,1.0,0.8473088218934111,0.45194648637355794,0.79138893947828,0.5,1.0,0.2566016223884615,0.5714285714285714
53,dim_draw,0.375,0.8333333333333336,1.0,1.0,0.7314769097406673,0.373107375659806,0.7318816562979131,0.5789473684210527,1.0,0.16666666666666666,0.5714285714285714
53,dim_draw_double,0.43886146735620557,0.6747287340515133,1.0,1.0,0.8461825587751103,0.4513025906201258,0.7914649281843511,0.5,1.0,0.25728686640501935,0.4285714285714286
54,hand_drawn,0.5625,0.875,1.0,1.0,0.8165846505709262,0.19999999999999996,0.7939525320337022,0.5652173913043478,1.0,0.24253562503633297,0.7142857142857143
54,sup_inf_attribute,0.5566385745762972,0.9036216886899847,1.0,1.0,0.8167527319453003,0.41982875927060226,0.784150561052047,0.6363636363636364,1.0,0.25613830645825086,0.5714285714285714
54,sup_inf_double,0.5881350688950526,0.8605029344134222,1.0,1.0,0.8653278271290594,0.35117825616254184,0.7919459282694893,0.7142857142857143,1.0,0.2376271478440455,0.7142857142857143
54,dim_draw,0.48005495542299503,0.9999999999999998,1.0,1.0,0.7108376602234797,0.23643847868340184,0.7396726199676094,0.5652173913043478,1.0,0.25182262437346925,0.7142857142857143
54,dim_draw_double,0.584385878062894,0.8494023401483795,1.0,1.0,0.8643957948323532,0.3459066983705583,0.7918533387717508,0.7142857142857143,1.0,0.23377785065462375,0.7142857142857143
55,hand_drawn,0.4375,0.625,1.0,1.0,0.8167002003688882,0.4,0.7729133511955225,0.44,1.0,0.25,0.5714285714285714
55,sup_inf_attribute,0.6841180643093661,0.7204498135958718,1.0,1.0,0.8855093654473855,0.43504725379886255,0.7991317772184013,0.6363636363636364,1.0,0.3021922015361844,0.7142857142857143
55,sup_inf_double,0.6683527916407668,0.6738622065163197,1.0,1.0,0.9124185420586509,0.42722493780476356,0.8122912040559589,0.5,1.0,0.2849773268561387,0.7142857142857143
55,dim_draw,0.6246670418109987,0.8571428571428574,1.0,1.0,0.7648328750501052,0.23014280257327047,0.7510783770744344,0.6363636363636364,1.0,0.25753937681885636,0.7142857142857143
55,dim_draw_double,0.675112071266794,0.6621877757301919,1.0,1.0,0.9083195333421809,0.4370182076144621,0.8127515289170795,0.5,1.0,0.2839809054787009,0.5714285714285714
56,hand_drawn,0.4518122867621751,1.0,1.0,1.0,0.7515687827615567,0.24096655293982672,0.7507710658441533,0.44,1.0,0.24253562503633297,0.5714285714285714
56,sup_inf_attribute,0.4644802141566712,0.9479439692024987,1.0,1.0,0.8408292342444418,0.35139387894392404,0.7510067771000926,0.44,1.0,0.2746344702687675,0.7142857142857143
56,sup_inf_double,0.4934428183798818,0.9048654244825125,1.0,1.0,0.8442574558776936,0.36601375512496337,0.7695320375541874,0.6363636363636364,1.0,0.26951388656305225,0.7142857142857143
56,dim_draw,0.5055362202825175,0.8749999999999999,1.0,1.0,0.762153781517062,0.17462893678167934,0.7406728926287345,0.5652173913043478,1.0,0.22360679774997894,0.8571428571428572
56,dim_draw_double,0.4975152233286273,0.8867860467380169,1.0,1.0,0.8495471901032058,0.37869004544891016,0.7712414846849733,0.6363636363636364,1.0,0.26716752695705304,0.7142857142857143
57,hand_drawn,0.5833333333333333,0.875,1.0,1.0,0.8608354127294675,0.25,0.7571988666551484,0.4482758620689655,1.0,0.24253562503633297,0.625
57,sup_inf_attribute,0.7139728032315111,0.9955428702001227,1.0,1.0,0.8954561646047058,0.35632382728404755,0.8016960797467155,0.5555555555555556,1.0,0.27755583623930224,0.875
57,sup_inf_double,0.7217645449087686,0.9437262036930043,1.0,1.0,0.8937110838706529,0.3247967504436772,0.8111539553850198,0.68,1.0,0.2759080744045993,0.875
57,dim_draw,0.6755738064308043,0.8888888888888887,1.0,1.0,0.8293592040625218,0.09205728092008247,0.7758930418934205,0.68,1.0,0.20000000000000012,0.875
57,dim_draw_double,0.7348288863314396,0.9690255008579796,1.0,1.0,0.8911802175658705,0.27164956398162887,0.8095522108936524,0.68,1.0,0.2808195982438136,0.875
58,hand_drawn,0.20483276469913358,0.75,1.0,1.0,0.7767155678127436,0.4409665529398267,0.6541834714170371,0.3333333333333333,1.0,0.22360679774997896,0.7142857142857143
58,sup_inf_attribute,0.35090736384435484,0.8975121644522659,1.0,1.0,0.7836325122672146,0.4624245002941343,0.7085991730779961,0.3333333333333333,1.0,0.25968568450753005,0.7142857142857143
58,sup_inf_double,0.3957384401252739,0.9084586431095136,1.0,1.0,0.8391585482888853,0.4771966517770736,0.7359819199395863,0.44,1.0,0.2722275249944223,0.8571428571428572
58,dim_draw,0.2368656919495733,0.8749999999999999,1.0,1.0,0.7096252532291115,0.2447846006713369,0.6600400327932746,0.3333333333333333,1.0,0.2236067977499789,0.7142857142857143
58,dim_draw_double,0.40393589733436985,0.9165432744579638,1.0,1.0,0.83161151222619,0.4157888756640392,0.7331781581957055,0.38461538461538464,1.0,0.26260507288774043,0.8571428571428572
59,hand_drawn,0.5225836176504333,0.6666666666666666,1.0,1.0,0.7966836390346116,0.360166227025712,0.730619737654951,0.4,1.0,0.16666666666666669,0.875
59,sup_inf_attribute,0.6739970571191944,0.938005751590557,1.0,1.0,0.8413697717848871,0.422145864592123,0.7720002948209276,0.4482758620689655,1.0,0.24553827402413894,0.875
59,sup_inf_double,0.6335489666867339,0.9906103500140381,1.0,1.0,0.8567125935462253,0.4799334530641294,0.7938859744251716,0.5,1.0,0.2470874172107868,0.875
59,dim_draw,0.5168756199655177,0.8888888888888887,1.0,1.0,0.727233593625569,0.18936644760746413,0.7234804571422044,0.4482758620689655,1.0,0.19999999999999993,0.5
59,dim_draw_double,0.6577662650312845,0.9489143856614184,1.0,1.0,0.8507456226457737,0.4675043393420709,0.7898069765883733,0.5,1.0,0.26322639131027303,0.875
60,hand_drawn,0.7909152569165706,0.75,1.0,1.0,0.8312803815026405,0.42888775951075797,0.7394667937977655,0.3125,1.0,0.25,0.75
60,sup_inf_attribute,0.8902390622218295,0.8203488404737393,1.0,1.0,0.8462519544517568,0.4978989972998751,0.7394895736038072,0.3548387096774194,1.0,0.27284070800621857,0.75
60,sup_inf_double,0.875286770137398,0.9528875636812442,1.0,1.0,0.8556842149298809,0.42449799581694747,0.7449102128037965,0.4482758620689655,1.0,0.2904746854257554,0.75
60,dim_draw,0.6844809461949419,0.7999999999999999,1.0,1.0,0.7540340050229006,0.18411456184016506,0.7057504901430258,0.5,1.0,0.18027756377319942,0.75
60,dim_draw_double,0.873135802119171,0.9557610802675056,1.0,1.0,0.8536453786507535,0.4304404316206616,0.7446755537784525,0.4482758620689655,1.0,0.2820225112783324,0.75
61,hand_drawn,0.48004180882521663,0.6666666666666666,1.0,0.9726027397260274,0.8040166527112714,0.3547996482872363,0.7074979596404195,0.3333333333333333,1.0,0.16666666666666669,0.7272727272727273
61,sup_inf_attribute,0.550724965186652,0.9201487520692433,0.8890184567408399,0.9726027397260274,0.8144553422727747,0.3987999646815533,0.7193176334823201,0.42857142857142855,1.0,0.22090454436118878,0.7272727272727273
61,sup_inf_double,0.5436442509814792,0.9625394310328805,0.8962500296265999,0.9726027397260274,0.8275211830554313,0.4029529321533689,0.7275558301556655,0.4634146341463415,1.0,0.22226582584153656,0.6363636363636364
61,dim_draw,0.5272007086635392,0.9999999999999998,0.8310843476758205,0.9726027397260274,0.7391530923558933,0.36145931582104684,0.7031087782361338,0.5,1.0,0.19300073488881267,0.5454545454545454
61,dim_draw_double,0.5620843905072955,0.9572635966203406,0.8628272246140858,0.9726027397260274,0.8333181582284975,0.4149419653598271,0.7243359780909149,0.4634146341463415,1.0,0.22810447361654654,0.6363636363636364
62,hand_drawn,0.5625,0.6666666666666666,1.0,1.0,0.8121320343559643,0.30000000000000004,0.7980813299637802,0.5,1.0,0.2357022603955158,0.8571428571428572
62,sup_inf_attribute,0.7815959127906185,0.6618455887586159,1.0,1.0,0.9477237643522314,0.58047924233037,0.8430717235688514,0.8,1.0,0.3287016083123391,0.7142857142857143
62,sup_inf_double,0.8016841137344644,0.730515382118228,1.0,1.0,0.9378101852754596,0.5702978687420328,0.857254610143116,0.8,1.0,0.31543887952079896,1.0
62,dim_draw,0.6057869075644569,0.9999999999999997,1.0,1.0,0.7387333579495622,0.30296278672311305,0.7646037901894027,0.5,1.0,0.14249409997581922,0.7142857142857143
62,dim_draw_double,0.7496810857535079,0.820244455461126,1.0,1.0,0.8795983256489607,0.4794123732230755,0.8558744298191604,0.6363636363636364,1.0,0.29304170649785055,0.8571428571428572
63,hand_drawn,0.5,1.0,1.0,1.0,0.870293858926908,0.30996959358166065,0.7463396492760321,0.4074074074074074,1.0,0.3162277660168379,0.8571428571428572
63,sup_inf_attribute,0.6814276294815604,0.8963166727384939,1.0,1.0,0.814672970625788,0.5243563042471038,0.7491491077202828,0.46153846153846156,1.0,0.3290227773664131,0.7142857142857143
63,sup_inf_double,0.6301229949244314,0.832770279062064,1.0,1.0,0.8264391809790684,0.3693781409860588,0.7640420212685217,0.5833333333333334,1.0,0.28543834377053023,0.7142857142857143
63,dim_draw,0.5556076677605113,0.8749999999999999,1.0,1.0,0.7799096128309876,0.1932648656547845,0.7594139837377706,0.5833333333333334,1.0,0.22360679774997894,0.7142857142857143
63,dim_draw_double,0.6150800479294616,0.8483702596958376,1.0,1.0,0.8108407342113942,0.34450934802413236,0.7659078711294652,0.5833333333333334,1.0,0.2903304382727494,0.7142857142857143
